date,1. open,2. high,3. low,4. close,5. volume
2025-03-24 08:09:00,395.75,395.85,395.62,395.63,776.0
2025-03-24 08:08:00,395.87,395.9,395.63,395.63,786.0
2025-03-24 08:07:00,395.65,395.8609,395.65,395.8,426.0
2025-03-24 08:06:00,395.6,395.81,390.282,395.76,1513.0
2025-03-24 08:05:00,395.84,395.84,391.26,395.65,112.0
2025-03-24 08:04:00,395.85,396.01,395.54,395.84,499.0
2025-03-24 08:03:00,395.84,395.98,395.75,395.75,826.0
2025-03-24 08:02:00,391.26,396.26,391.26,395.85,739.0
2025-03-24 08:01:00,393.9,396.4,393.76,396.23,1011.0
2025-03-24 08:00:00,394.09,396.4,391.26,395.92,22498.0
2025-03-24 07:59:00,396.4,396.4,396.0,396.19,1269.0
2025-03-24 07:58:00,396.03,396.33,396.02,396.28,1312.0
2025-03-24 07:57:00,395.73,396.12,395.68,396.1,5887.0
2025-03-24 07:56:00,395.58,395.69,395.54,395.68,209.0
2025-03-24 07:55:00,395.76,395.77,395.5,395.5,763.0
2025-03-24 07:53:00,395.76,395.8,395.76,395.76,80.0
2025-03-24 07:52:00,395.7,395.76,395.7,395.76,12.0
2025-03-24 07:51:00,395.78,395.78,395.67,395.7,390.0
2025-03-24 07:50:00,395.78,395.8,395.78,395.8,500.0
2025-03-24 07:49:00,395.79,395.85,395.72,395.72,1135.0
2025-03-24 07:48:00,395.6,395.82,395.53,395.79,2468.0
2025-03-24 07:47:00,395.54,395.59,395.47,395.47,467.0
2025-03-24 07:46:00,395.2,395.55,395.2,395.55,2390.0
2025-03-24 07:45:00,395.39,395.39,395.18,395.2,1756.0
2025-03-24 07:44:00,395.49,395.51,395.37,395.39,487.0
2025-03-24 07:43:00,395.36,395.52,395.36,395.52,1571.0
2025-03-24 07:42:00,395.3,395.35,395.29,395.35,387.0
2025-03-24 07:41:00,395.35,395.4,395.29,395.3,197.0
2025-03-24 07:40:00,395.22,395.37,395.22,395.37,1481.0
2025-03-24 07:39:00,395.16,395.28,395.16,395.28,122.0
2025-03-24 07:38:00,395.1,395.21,395.08,395.21,166.0
2025-03-24 07:37:00,395.03,395.1,395.03,395.1,97.0
2025-03-24 07:36:00,394.93,395.1,394.93,395.05,83.0
2025-03-24 07:35:00,394.98,394.99,394.95,394.99,242.0
2025-03-24 07:34:00,394.95,394.95,394.95,394.95,2.0
2025-03-24 07:33:00,394.89,395.0,394.87,394.91,59.0
2025-03-24 07:32:00,395.0,395.0,394.9,394.9,211.0
2025-03-24 07:31:00,395.05,395.05,394.99,395.0,485.0
2025-03-24 07:30:00,395.18,395.18,395.04,395.05,69.0
2025-03-24 07:29:00,395.19,395.19,395.04,395.04,34.0
2025-03-24 07:28:00,395.04,395.2,395.04,395.11,182.0
2025-03-24 07:27:00,395.3,395.3,395.04,395.16,521.0
2025-03-24 07:26:00,395.34,395.34,395.24,395.28,44.0
2025-03-24 07:25:00,395.32,395.32,395.24,395.3,508.0
2025-03-24 07:24:00,395.28,395.33,395.23,395.32,213.0
2025-03-24 07:23:00,395.3,395.34,395.23,395.34,256.0
2025-03-24 07:22:00,395.21,395.34,395.15,395.3,1798.0
2025-03-24 07:21:00,395.2,395.22,395.14,395.21,209.0
2025-03-24 07:20:00,395.16,395.2,395.16,395.19,98.0
2025-03-24 07:19:00,395.22,395.22,395.11,395.16,616.0
2025-03-24 07:18:00,395.15,395.24,395.1,395.21,516.0
2025-03-24 07:17:00,395.22,395.24,395.19,395.19,198.0
2025-03-24 07:16:00,395.27,395.27,395.12,395.12,55.0
2025-03-24 07:15:00,395.17,395.28,395.12,395.27,243.0
2025-03-24 07:14:00,395.2,395.3,395.0,395.15,902.0
2025-03-24 07:13:00,395.2,395.2,395.1,395.1,40.0
2025-03-24 07:12:00,395.1,395.21,394.95,395.21,501.0
2025-03-24 07:11:00,394.84,395.2,394.73,395.1,784.0
2025-03-24 07:10:00,394.84,394.86,394.64,394.86,257.0
2025-03-24 07:09:00,394.78,394.84,394.7,394.81,124.0
2025-03-24 07:08:00,394.85,394.94,394.61,394.77,2018.0
2025-03-24 07:07:00,394.8,394.87,394.8,394.86,684.0
2025-03-24 07:06:00,394.75,394.79,394.66,394.79,29.0
2025-03-24 07:05:00,394.87,394.87,394.68,394.68,179.0
2025-03-24 07:04:00,394.95,394.97,394.82,394.82,512.0
2025-03-24 07:03:00,394.98,395.1,394.96,394.98,2273.0
2025-03-24 07:02:00,394.96,395.0,394.89,394.95,259.0
2025-03-24 07:01:00,394.94,395.0,394.79,394.98,701.0
2025-03-24 07:00:00,394.98,395.12,394.4,394.91,7822.0
2025-03-24 06:59:00,394.92,395.1,394.92,395.1,884.0
2025-03-24 06:58:00,394.72,394.93,394.66,394.93,1378.0
2025-03-24 06:57:00,394.83,394.83,394.78,394.78,120.0
2025-03-24 06:56:00,394.98,395.02,394.74,394.88,1796.0
2025-03-24 06:55:00,395.05,395.1,394.96,394.96,336.0
2025-03-24 06:54:00,395.05,395.05,395.05,395.05,10.0
2025-03-24 06:53:00,395.05,395.17,395.05,395.17,27.0
2025-03-24 06:52:00,395.05,395.13,395.02,395.02,114.0
2025-03-24 06:51:00,395.17,395.17,395.16,395.16,9.0
2025-03-24 06:50:00,395.05,395.17,395.05,395.17,58.0
2025-03-24 06:49:00,395.05,395.05,395.04,395.04,3.0
2025-03-24 06:48:00,395.02,395.15,395.02,395.15,7.0
2025-03-24 06:47:00,395.16,395.17,395.16,395.17,12.0
2025-03-24 06:46:00,395.06,395.18,395.06,395.17,1093.0
2025-03-24 06:45:00,395.04,395.06,394.97,395.06,326.0
2025-03-24 06:44:00,395.25,395.26,395.05,395.06,645.0
2025-03-24 06:43:00,395.2,395.23,395.2,395.23,529.0
2025-03-24 06:42:00,395.21,395.23,395.05,395.2,78.0
2025-03-24 06:41:00,395.2,395.23,395.04,395.12,169.0
2025-03-24 06:40:00,395.02,395.35,395.0,395.03,2308.0
2025-03-24 06:39:00,395.14,395.16,395.02,395.02,910.0
2025-03-24 06:38:00,395.1,395.12,395.04,395.12,97.0
2025-03-24 06:37:00,395.18,395.18,395.16,395.18,13.0
2025-03-24 06:36:00,395.16,395.17,395.13,395.16,83.0
2025-03-24 06:35:00,394.94,395.17,394.9,395.17,642.0
2025-03-24 06:34:00,394.92,394.95,394.88,394.92,187.0
2025-03-24 06:33:00,394.87,394.9,394.87,394.9,3.0
2025-03-24 06:32:00,394.79,394.92,394.79,394.8,270.0
2025-03-24 06:31:00,394.58,394.79,394.58,394.77,53.0
2025-03-24 06:30:00,394.68,394.73,394.68,394.73,13.0
2025-03-24 06:29:00,394.68,394.71,394.68,394.71,5.0
2025-03-24 06:28:00,394.73,394.77,394.53,394.53,584.0
2025-03-24 06:27:00,394.7,394.77,394.7,394.73,126.0
2025-03-24 06:26:00,394.7,394.71,394.7,394.71,37.0
2025-03-24 06:25:00,394.72,394.72,394.6,394.7,16.0
2025-03-24 06:24:00,394.64,394.7,394.59,394.7,409.0
2025-03-24 06:23:00,394.53,394.64,394.51,394.51,87.0
2025-03-24 06:22:00,394.6,394.67,394.51,394.67,86.0
2025-03-24 06:21:00,394.55,394.66,394.55,394.6,2232.0
2025-03-24 06:20:00,394.6,394.6,394.6,394.6,23.0
2025-03-24 06:19:00,394.6,394.6,394.57,394.6,380.0
2025-03-24 06:18:00,394.4,394.6,394.36,394.6,919.0
2025-03-24 06:17:00,394.47,394.47,394.41,394.46,7.0
2025-03-24 06:16:00,394.47,394.49,394.36,394.42,32.0
2025-03-24 06:15:00,394.49,394.49,394.49,394.49,33.0
2025-03-24 06:14:00,394.41,394.41,394.3,394.4,544.0
2025-03-24 06:13:00,394.45,394.49,394.36,394.36,597.0
2025-03-24 06:12:00,394.45,394.49,394.43,394.43,128.0
2025-03-24 06:11:00,394.52,394.52,394.43,394.46,229.0
2025-03-24 06:10:00,394.58,394.58,394.52,394.54,55.0
2025-03-24 06:09:00,394.65,394.65,394.59,394.6,401.0
2025-03-24 06:08:00,394.62,394.65,394.59,394.65,282.0
2025-03-24 06:07:00,394.6,394.61,394.58,394.58,58.0
2025-03-24 06:06:00,394.56,394.58,394.55,394.58,22.0
2025-03-24 06:05:00,394.56,394.58,394.56,394.58,10.0
2025-03-24 06:04:00,394.55,394.61,394.55,394.56,207.0
2025-03-24 06:03:00,394.52,394.54,394.5,394.53,262.0
2025-03-24 06:02:00,394.52,394.52,394.5,394.52,100.0
2025-03-24 06:01:00,394.6,394.6,394.6,394.6,30.0
2025-03-24 06:00:00,394.53,394.56,394.52,394.52,43.0
2025-03-24 05:59:00,394.61,394.63,394.51,394.51,191.0
2025-03-24 05:58:00,394.6,394.61,394.55,394.61,332.0
2025-03-24 05:57:00,394.67,394.67,394.62,394.65,85.0
2025-03-24 05:56:00,394.83,394.83,394.67,394.67,205.0
2025-03-24 05:55:00,394.9,394.9,394.77,394.83,54.0
2025-03-24 05:54:00,394.9,394.92,394.86,394.9,24.0
2025-03-24 05:53:00,394.77,394.84,394.77,394.84,12.0
2025-03-24 05:52:00,394.8,394.89,394.8,394.89,166.0
2025-03-24 05:51:00,394.89,394.89,394.81,394.89,36.0
2025-03-24 05:50:00,394.97,394.97,394.87,394.87,140.0
2025-03-24 05:49:00,394.93,394.98,394.93,394.96,157.0
2025-03-24 05:48:00,394.77,394.9,394.77,394.9,425.0
2025-03-24 05:47:00,394.74,394.79,394.74,394.79,71.0
2025-03-24 05:46:00,394.74,394.82,394.74,394.82,157.0
2025-03-24 05:45:00,394.74,394.75,394.73,394.75,153.0
2025-03-24 05:44:00,394.73,394.75,394.66,394.75,12.0
2025-03-24 05:43:00,394.83,394.83,394.78,394.8,31.0
2025-03-24 05:42:00,394.75,394.82,394.66,394.82,219.0
2025-03-24 05:41:00,394.79,394.85,394.69,394.85,32.0
2025-03-24 05:40:00,394.96,394.98,394.81,394.81,1248.0
2025-03-24 05:39:00,394.95,394.95,394.95,394.95,105.0
2025-03-24 05:38:00,394.99,395.03,394.98,395.0,706.0
2025-03-24 05:37:00,395.0,395.0,394.95,395.0,59.0
2025-03-24 05:36:00,394.91,394.95,394.9,394.95,23.0
2025-03-24 05:35:00,394.83,394.93,394.83,394.9,8.0
2025-03-24 05:34:00,394.81,394.96,394.81,394.9,1006.0
2025-03-24 05:33:00,394.69,394.81,394.69,394.81,60.0
2025-03-24 05:32:00,394.86,394.89,394.72,394.72,514.0
2025-03-24 05:31:00,394.83,394.89,394.83,394.89,508.0
2025-03-24 05:30:00,394.84,394.85,394.75,394.75,116.0
2025-03-24 05:29:00,394.85,394.86,394.85,394.86,17.0
2025-03-24 05:28:00,394.75,394.85,394.75,394.85,10.0
2025-03-24 05:27:00,394.7,394.81,394.7,394.74,125.0
2025-03-24 05:26:00,395.06,395.06,394.74,394.74,1257.0
2025-03-24 05:25:00,395.06,395.06,394.97,395.03,569.0
2025-03-24 05:24:00,395.03,395.09,395.0,395.0,202.0
2025-03-24 05:23:00,395.13,395.13,395.0,395.0,920.0
2025-03-24 05:22:00,395.16,395.16,395.05,395.14,392.0
2025-03-24 05:21:00,395.1,395.13,395.08,395.11,240.0
2025-03-24 05:20:00,395.15,395.2,395.14,395.14,116.0
2025-03-24 05:19:00,395.19,395.19,395.15,395.15,164.0
2025-03-24 05:18:00,395.21,395.21,395.16,395.21,122.0
2025-03-24 05:17:00,395.22,395.23,395.21,395.21,23.0
2025-03-24 05:16:00,395.08,395.22,395.08,395.21,83.0
2025-03-24 05:15:00,395.18,395.2,395.13,395.14,38.0
2025-03-24 05:14:00,395.14,395.18,395.1,395.14,223.0
2025-03-24 05:13:00,395.11,395.17,395.06,395.14,594.0
2025-03-24 05:12:00,395.18,395.18,395.1,395.1,30.0
2025-03-24 05:11:00,395.11,395.2,395.11,395.2,30.0
2025-03-24 05:10:00,395.11,395.19,395.11,395.11,52.0
2025-03-24 05:09:00,395.11,395.11,395.11,395.11,1.0
2025-03-24 05:08:00,395.26,395.26,395.2,395.2,50.0
2025-03-24 05:07:00,395.2,395.29,395.2,395.28,16.0
2025-03-24 05:06:00,395.19,395.2,395.11,395.2,605.0
2025-03-24 05:05:00,395.18,395.19,395.1,395.19,463.0
2025-03-24 05:04:00,395.0,395.14,395.0,395.1,367.0
2025-03-24 05:03:00,395.16,395.16,394.97,395.0,1049.0
2025-03-24 05:02:00,395.11,395.17,395.04,395.15,350.0
2025-03-24 05:01:00,395.3,395.3,395.12,395.17,259.0
2025-03-24 05:00:00,395.23,395.3,395.2,395.29,165.0
2025-03-24 04:59:00,395.16,395.27,395.16,395.25,6.0
2025-03-24 04:58:00,395.24,395.24,395.18,395.23,354.0
2025-03-24 04:57:00,395.32,395.32,395.24,395.24,333.0
2025-03-24 04:56:00,395.4,395.4,395.36,395.36,344.0
2025-03-24 04:55:00,395.28,395.4,395.28,395.4,571.0
2025-03-24 04:54:00,395.2,395.24,395.17,395.24,254.0
2025-03-24 04:53:00,395.24,395.24,395.21,395.24,132.0
2025-03-24 04:52:00,395.27,395.31,395.16,395.16,525.0
2025-03-24 04:51:00,395.15,395.28,395.15,395.27,711.0
2025-03-24 04:50:00,395.1,395.15,395.06,395.15,176.0
2025-03-24 04:49:00,395.13,395.13,395.01,395.08,601.0
2025-03-24 04:48:00,395.15,395.16,395.1,395.15,32.0
2025-03-24 04:47:00,395.18,395.18,395.1,395.15,200.0
2025-03-24 04:46:00,395.25,395.25,395.11,395.11,1145.0
2025-03-24 04:45:00,395.29,395.29,395.21,395.28,181.0
2025-03-24 04:44:00,395.29,395.29,395.21,395.21,44.0
2025-03-24 04:43:00,395.3,395.33,395.29,395.33,176.0
2025-03-24 04:42:00,395.3,395.33,395.22,395.3,165.0
2025-03-24 04:41:00,395.3,395.33,395.26,395.33,15.0
2025-03-24 04:40:00,395.26,395.26,395.23,395.24,1123.0
2025-03-24 04:39:00,395.19,395.28,395.19,395.25,11.0
2025-03-24 04:38:00,395.31,395.39,395.15,395.18,314.0
2025-03-24 04:37:00,395.39,395.43,395.29,395.31,624.0
2025-03-24 04:36:00,395.35,395.41,395.3,395.35,586.0
2025-03-24 04:35:00,395.24,395.35,395.24,395.35,336.0
2025-03-24 04:34:00,395.17,395.25,395.16,395.25,34.0
2025-03-24 04:33:00,395.18,395.18,395.15,395.15,361.0
2025-03-24 04:32:00,395.19,395.23,395.15,395.15,48.0
2025-03-24 04:31:00,395.37,395.37,395.08,395.17,353.0
2025-03-24 04:30:00,395.22,395.37,395.21,395.36,308.0
2025-03-24 04:29:00,395.3,395.34,395.21,395.34,397.0
2025-03-24 04:28:00,395.4,395.41,395.19,395.36,750.0
2025-03-24 04:27:00,395.39,395.43,395.34,395.4,101.0
2025-03-24 04:26:00,395.39,395.45,395.39,395.43,436.0
2025-03-24 04:25:00,395.39,395.41,395.32,395.39,459.0
2025-03-24 04:24:00,395.4,395.42,395.28,395.34,252.0
2025-03-24 04:23:00,395.41,395.43,395.34,395.41,78.0
2025-03-24 04:22:00,395.4,395.48,395.29,395.43,899.0
2025-03-24 04:21:00,395.35,395.42,395.31,395.31,338.0
2025-03-24 04:20:00,395.26,395.3,395.2,395.3,215.0
2025-03-24 04:19:00,395.29,395.38,395.18,395.38,83.0
2025-03-24 04:18:00,395.22,395.36,395.2,395.31,185.0
2025-03-24 04:17:00,395.33,395.33,395.15,395.22,842.0
2025-03-24 04:16:00,395.47,395.47,395.25,395.25,288.0
2025-03-24 04:15:00,395.58,395.64,395.35,395.51,1632.0
2025-03-24 04:14:00,395.38,395.58,395.38,395.58,1366.0
2025-03-24 04:13:00,395.2,395.44,395.2,395.38,536.0
2025-03-24 04:12:00,395.06,395.23,394.96,395.23,1077.0
2025-03-24 04:11:00,394.96,395.13,394.95,395.1,1627.0
2025-03-24 04:10:00,394.91,395.0,394.91,394.95,761.0
2025-03-24 04:09:00,394.66,394.91,394.66,394.91,432.0
2025-03-24 04:08:00,394.65,394.78,394.6,394.74,1293.0
2025-03-24 04:07:00,394.48,394.68,394.48,394.68,391.0
2025-03-24 04:06:00,394.4,394.54,394.38,394.46,559.0
2025-03-24 04:05:00,394.24,394.52,394.24,394.41,232.0
2025-03-24 04:04:00,394.05,394.4,394.04,394.38,242.0
2025-03-24 04:03:00,393.92,394.37,393.92,394.37,273.0
2025-03-24 04:02:00,394.43,394.6,394.0,394.0,1188.0
2025-03-24 04:01:00,393.97,394.69,393.97,394.21,1595.0
2025-03-24 04:00:00,394.46,397.0,392.29,393.91,4068.0
2025-03-21 19:59:00,391.4,391.51,391.35,391.5,988.0
2025-03-21 19:58:00,391.38,391.47,391.28,391.47,484.0
2025-03-21 19:57:00,391.35,391.38,391.3,391.38,538.0
2025-03-21 19:56:00,391.36,391.36,391.25,391.35,141.0
2025-03-21 19:55:00,391.31,391.47,391.31,391.36,131.0
2025-03-21 19:54:00,391.28,391.47,391.11,391.29,189.0
2025-03-21 19:53:00,391.1442,391.27,391.1442,391.27,2424.0
2025-03-21 19:52:00,391.22,391.26,391.1135,391.26,167.0
2025-03-21 19:51:00,391.22,391.26,391.14,391.26,127.0
2025-03-21 19:50:00,391.25,391.25,391.185,391.185,103.0
2025-03-21 19:49:00,391.25,391.25,391.11,391.22,35.0
2025-03-21 19:48:00,391.225,391.25,391.12,391.185,264.0
2025-03-21 19:47:00,391.19,391.25,391.19,391.225,14.0
2025-03-21 19:46:00,391.18,391.25,391.18,391.19,153.0
2025-03-21 19:45:00,391.25,391.25,391.11,391.18,19.0
2025-03-21 19:44:00,391.11,391.2,391.11,391.2,108.0
2025-03-21 19:43:00,391.11,391.26,391.11,391.185,230.0
2025-03-21 19:42:00,391.185,391.2496,391.18,391.18,576.0
2025-03-21 19:41:00,391.2,391.26,391.1137,391.185,253.0
2025-03-21 19:40:00,391.11,391.24,391.11,391.185,44.0
2025-03-21 19:39:00,391.24,391.26,391.11,391.2,58.0
2025-03-21 19:38:00,391.185,391.25,391.1137,391.2,22.0
2025-03-21 19:37:00,391.19,391.26,391.19,391.26,159.0
2025-03-21 19:36:00,391.24,391.24,391.19,391.19,29.0
2025-03-21 19:35:00,391.23,391.2565,391.19,391.19,21.0
2025-03-21 19:34:00,391.19,391.2,391.12,391.2,75.0
2025-03-21 19:33:00,391.2565,391.26,391.19,391.26,75803.0
2025-03-21 19:32:00,391.25,391.25,391.19,391.19,23.0
2025-03-21 19:31:00,391.26,391.26,391.12,391.19,29.0
2025-03-21 19:30:00,391.21,391.25,391.19,391.25,1338.0
2025-03-21 19:29:00,391.25,391.2585,391.2,391.23,54.0
2025-03-21 19:28:00,391.2,391.24,391.2,391.23,31.0
2025-03-21 19:27:00,391.23,391.26,391.23,391.23,9.0
2025-03-21 19:26:00,391.19,391.23,391.12,391.23,18.0
2025-03-21 19:25:00,391.12,391.19,391.12,391.19,7.0
2025-03-21 19:24:00,391.2,391.2,391.12,391.19,17.0
2025-03-21 19:23:00,391.26,391.26,391.19,391.19,12.0
2025-03-21 19:22:00,391.19,391.26,391.19,391.26,84.0
2025-03-21 19:21:00,391.25,391.26,391.19,391.2595,188.0
2025-03-21 19:20:00,391.2,391.2597,391.2,391.255,125.0
2025-03-21 19:19:00,391.2,391.25,391.19,391.25,12.0
2025-03-21 19:18:00,391.19,391.26,391.19,391.26,22.0
2025-03-21 19:17:00,391.23,391.23,391.2,391.2,12.0
2025-03-21 19:16:00,391.19,391.26,391.15,391.23,103.0
2025-03-21 19:15:00,391.25,391.26,391.19,391.19,6.0
2025-03-21 19:14:00,391.19,391.25,391.12,391.2,56.0
2025-03-21 19:13:00,391.2,391.25,391.19,391.19,56.0
2025-03-21 19:12:00,391.19,391.2,391.12,391.12,103.0
2025-03-21 19:11:00,391.19,391.19,391.1256,391.19,27.0
2025-03-21 19:10:00,391.23,391.28,391.12,391.12,849.0
2025-03-21 19:09:00,391.19,391.23,391.19,391.23,37.0
2025-03-21 19:08:00,391.23,391.23,391.2,391.23,68.0
2025-03-21 19:07:00,391.24,391.24,391.12,391.19,16.0
2025-03-21 19:06:00,391.23,391.24,391.12,391.24,108.0
2025-03-21 19:05:00,391.23,391.26,391.15,391.19,18.0
2025-03-21 19:04:00,391.24,391.24,391.19,391.19,140.0
2025-03-21 19:03:00,391.19,391.24,391.19,391.2,22.0
2025-03-21 19:02:00,391.12,391.26,391.12,391.23,16.0
2025-03-21 19:01:00,391.19,391.24,391.1222,391.19,72.0
2025-03-21 19:00:00,391.185,391.26,391.1247,391.1247,44.0
2025-03-21 18:59:00,391.185,391.26,391.12,391.26,47.0
2025-03-21 18:58:00,391.24,391.24,391.185,391.24,109.0
2025-03-21 18:57:00,391.185,391.24,391.1137,391.1137,9.0
2025-03-21 18:56:00,391.2,391.2588,391.11,391.185,78.0
2025-03-21 18:55:00,391.2589,391.26,391.18,391.185,24.0
2025-03-21 18:54:00,391.2588,391.2589,391.185,391.25,28.0
2025-03-21 18:53:00,391.12,391.26,391.12,391.2,39.0
2025-03-21 18:52:00,391.19,391.2583,391.12,391.25,35.0
2025-03-21 18:51:00,391.185,391.26,391.11,391.11,248.0
2025-03-21 18:50:00,391.185,391.26,391.11,391.185,19.0
2025-03-21 18:49:00,391.17,391.26,391.17,391.185,4.0
2025-03-21 18:48:00,391.18,391.26,391.11,391.185,3324.0
2025-03-21 18:47:00,391.24,391.24,391.1475,391.18,25.0
2025-03-21 18:46:00,391.15,391.22,391.15,391.22,132.0
2025-03-21 18:45:00,391.15,391.25,391.15,391.2,524.0
2025-03-21 18:44:00,391.06,391.2,391.05,391.135,230.0
2025-03-21 18:43:00,391.058,391.14,391.058,391.06,20.0
2025-03-21 18:42:00,391.048,391.2196,391.03,391.06,35.0
2025-03-21 18:41:00,391.051,391.25,391.03,391.14,271.0
2025-03-21 18:40:00,391.13,391.24,391.03,391.15,490.0
2025-03-21 18:39:00,391.14,391.25,391.03,391.03,10.0
2025-03-21 18:38:00,391.14,391.14,391.14,391.14,4.0
2025-03-21 18:37:00,391.1,391.25,391.0,391.0,8.0
2025-03-21 18:36:00,391.125,391.125,391.0463,391.06,14.0
2025-03-21 18:35:00,391.11,391.2499,391.0,391.0463,331.0
2025-03-21 18:34:00,391.06,391.125,391.06,391.08,32.0
2025-03-21 18:33:00,391.125,391.13,391.0,391.13,924.0
2025-03-21 18:32:00,391.11,391.125,391.1,391.125,135.0
2025-03-21 18:31:00,391.1,391.125,391.1,391.11,47.0
2025-03-21 18:30:00,391.13,391.13,391.1,391.1,17.0
2025-03-21 18:29:00,391.125,391.2,391.1,391.125,492.0
2025-03-21 18:28:00,391.2,391.2,391.125,391.125,110.0
2025-03-21 18:27:00,391.1,391.26,391.1,391.2599,39.0
2025-03-21 18:26:00,391.13,391.13,391.01,391.1,13.0
2025-03-21 18:25:00,391.08,391.135,391.06,391.135,2638.0
2025-03-21 18:24:00,391.1,391.1,391.0,391.08,240.0
2025-03-21 18:23:00,391.0,391.1,391.0,391.03,62.0
2025-03-21 18:22:00,391.03,391.12,391.0,391.06,187.0
2025-03-21 18:21:00,391.1,391.125,391.06,391.06,11.0
2025-03-21 18:20:00,391.06,391.125,391.0125,391.0125,106.0
2025-03-21 18:19:00,391.125,391.125,391.125,391.125,1.0
2025-03-21 18:18:00,391.14,391.14,391.04,391.04,267.0
2025-03-21 18:17:00,391.13,391.175,391.1001,391.1001,30.0
2025-03-21 18:16:00,391.25,391.25,391.13,391.13,29.0
2025-03-21 18:15:00,391.175,391.25,388.462,391.2462,300.0
2025-03-21 18:14:00,391.25,391.26,391.104,391.26,3588.0
2025-03-21 18:13:00,391.1,391.26,391.0,391.255,2297.0
2025-03-21 18:12:00,391.03,391.2,391.03,391.1,7.0
2025-03-21 18:11:00,391.01,391.12,391.0,391.1,29.0
2025-03-21 18:10:00,391.15,391.15,391.1,391.12,22.0
2025-03-21 18:09:00,391.14,391.14,391.0,391.0,155.0
2025-03-21 18:08:00,391.0,391.0,391.0,391.0,10.0
2025-03-21 18:07:00,391.15,391.15,391.0,391.1,9.0
2025-03-21 18:06:00,391.15,391.1988,391.01,391.1,13.0
2025-03-21 18:05:00,391.1,391.15,391.009,391.1,106.0
2025-03-21 18:04:00,391.15,391.15,391.01,391.1,65.0
2025-03-21 18:03:00,391.12,391.12,391.05,391.08,28.0
2025-03-21 18:02:00,390.93,391.01,390.93,391.01,377.0
2025-03-21 18:01:00,390.93,390.96,390.9,390.93,12.0
2025-03-21 18:00:00,390.93,390.96,390.9,390.95,18.0
2025-03-21 17:59:00,390.86,391.01,390.86,390.9599,60.0
2025-03-21 17:58:00,390.93,391.01,390.93,390.93,12.0
2025-03-21 17:57:00,390.935,391.01,390.93,390.93,18.0
2025-03-21 17:56:00,390.95,391.0,390.8637,391.0,7.0
2025-03-21 17:55:00,391.01,391.01,390.9,390.9,13.0
2025-03-21 17:54:00,390.93,391.0,390.85,390.93,249.0
2025-03-21 17:53:00,390.94,391.01,390.9027,391.01,89.0
2025-03-21 17:52:00,390.95,391.03,390.95,390.95,124.0
2025-03-21 17:51:00,391.01,391.1,390.93,390.96,761.0
2025-03-21 17:50:00,390.99,391.1,390.9,391.1,34.0
2025-03-21 17:49:00,391.0,391.055,390.95,391.055,8495.0
2025-03-21 17:48:00,391.0,391.0,390.95,390.99,38.0
2025-03-21 17:47:00,391.0,391.0,390.975,390.98,120.0
2025-03-21 17:46:00,391.0,391.0,391.0,391.0,411.0
2025-03-21 17:45:00,390.95,391.0,390.95,390.9512,4811.0
2025-03-21 17:44:00,391.0,391.0,390.9,391.0,261.0
2025-03-21 17:43:00,391.1,391.18,390.9,390.9,961.0
2025-03-21 17:42:00,390.9,391.18,390.9,391.18,542.0
2025-03-21 17:41:00,391.06,391.06,391.0,391.06,88.0
2025-03-21 17:40:00,391.06,391.1,390.9,391.05,90.0
2025-03-21 17:39:00,391.18,391.18,390.9,391.18,25.0
2025-03-21 17:38:00,391.07,391.26,391.05,391.05,766836.0
2025-03-21 17:37:00,391.055,391.21,390.9,391.21,43.0
2025-03-21 17:36:00,391.055,391.2088,390.9,391.055,253.0
2025-03-21 17:35:00,391.0,391.21,391.0,391.05,221.0
2025-03-21 17:34:00,391.05,391.105,390.98,391.105,181.0
2025-03-21 17:33:00,390.9001,390.99,390.9,390.9,17.0
2025-03-21 17:32:00,390.99,391.05,390.9,390.9,7.0
2025-03-21 17:31:00,391.01,391.06,390.9,391.01,32.0
2025-03-21 17:30:00,391.05,391.08,390.99,390.99,52.0
2025-03-21 17:29:00,391.01,391.08,390.99,391.08,12.0
2025-03-21 17:28:00,390.9077,391.07,390.9,391.01,59.0
2025-03-21 17:27:00,391.2,391.21,391.05,391.1,221.0
2025-03-21 17:26:00,390.95,391.18,390.89,391.18,6381.0
2025-03-21 17:25:00,391.03,391.18,390.95,390.95,378.0
2025-03-21 17:24:00,391.1,391.1,390.91,391.06,107.0
2025-03-21 17:23:00,391.06,391.09,390.936,391.03,26.0
2025-03-21 17:22:00,391.1,391.11,390.91,391.055,23.0
2025-03-21 17:21:00,391.06,391.147,391.02,391.147,67.0
2025-03-21 17:20:00,390.9,391.06,390.9,391.03,326.0
2025-03-21 17:19:00,391.005,391.22,390.9,391.06,46.0
2025-03-21 17:18:00,376.858,391.1036,376.858,390.9,66.0
2025-03-21 17:17:00,391.06,391.1,384.5454,384.5454,113.0
2025-03-21 17:16:00,391.06,391.22,390.95,391.02,253.0
2025-03-21 17:15:00,391.22,391.22,389.5215,391.0,393.0
2025-03-21 17:14:00,381.2997,414.4575,365.6473,391.21,131.0
2025-03-21 17:13:00,391.19,391.25,376.858,391.06,2390.0
2025-03-21 17:12:00,390.9,398.9239,390.9,391.18,1983.0
2025-03-21 17:11:00,390.9,414.7798,390.86,390.9,177.0
2025-03-21 17:10:00,390.99,390.9983,380.896,390.9,100.0
2025-03-21 17:09:00,391.01,393.3481,390.9,391.0,169.0
